,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1038,145.0,125457.08256880734,1533.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,98576.4705882353,180544.67460317462,177573.58892733563,135911.62790697673,203636.7393258427,4.0,6.0,1970.0,2008,170094.8115687993,176563.76987447697,217102.38524590165,217920.75833333333,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,798.0,1344.0,1,3.0,1.0,2,6.0,7,2,5,2009,171367.35477505918,173311.0876460768,97000.0
1039,145.0,125457.08256880734,1481.5,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,98576.4705882353,180544.67460317462,177573.58892733563,181260.05263157896,135074.48648648648,4.0,4.0,1970.0,1970,170094.8115687993,176563.76987447697,217102.38524590165,217920.75833333333,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,630.0,630.0,1,1.0,1.0,2,3.0,7,2,4,2009,171367.35477505918,173311.0876460768,80000.0
1040,20.0,186641.26585577757,13125.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,136793.13513513515,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,4.0,1957.0,2000,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1803.0,1803.0,2,3.0,1.0,2,8.0,3,2,1,2006,171367.35477505918,173311.0876460768,155000.0
1041,60.0,186641.26585577757,9130.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,142475.4814814815,177573.58892733563,181533.3168032787,203636.7393258427,6.0,7.5,1966.0,2000,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,800.0,1632.0,1,4.0,1.0,3,7.0,7,2,7,2008,171367.35477505918,173311.0876460768,173000.0
1042,120.0,186641.26585577757,5381.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,135911.62790697673,173044.18112947658,6.0,5.0,2005.0,2005,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1306.0,1306.0,2,1.0,1.0,3,5.0,7,2,8,2009,171367.35477505918,173311.0876460768,196000.0
1043,60.0,186641.26585577757,11839.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,186555.7966101695,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1990.0,1990,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1532.0,2329.0,2,4.0,1.0,3,10.0,7,2,5,2008,171367.35477505918,173311.0876460768,262280.0
1044,20.0,186641.26585577757,9600.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,212817.76315789475,177573.58892733563,181533.3168032787,173044.18112947658,8.0,5.0,1981.0,1981,206094.0541958042,291102.0833333333,191693.25,190821.0,3,2,217630.31607418857,178375.568627451,2,1,182896.38943028485,2155.125,2524.0,2,4.0,1.0,3,9.0,7,2,7,2009,171367.35477505918,173311.0876460768,278000.0
1045,20.0,186641.26585577757,13680.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,3.0,5.0,1955.0,1955,206094.0541958042,176563.76987447697,191693.25,147579.0228426396,2,2,107365.625,178375.568627451,4,1,122196.89361702128,1733.0,1733.0,2,4.0,1.0,2,8.0,5,2,6,2009,171367.35477505918,173311.0876460768,139600.0
1046,60.0,186641.26585577757,16056.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,275573.5,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,9.0,5.0,2005.0,2006,206094.0541958042,176563.76987447697,217102.38524590165,217920.75833333333,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1992.0,2747.625,3,4.0,1.0,4,10.0,7,2,7,2006,254032.98770491802,251881.22,340037.5
1047,20.0,186641.26585577757,9245.0,177526.0560522696,223401.43902439025,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1994.0,1995,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,990.0,990.0,1,3.0,1.0,2,5.0,7,2,2,2008,171367.35477505918,173311.0876460768,145000.0
1048,20.0,186641.26585577757,17673.5,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,156270.1224489796,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,4.0,1960.0,2006,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,1,107365.625,178375.568627451,2,1,182896.38943028485,1771.0,1771.0,1,3.0,1.0,2,9.0,6,2,11,2009,171367.35477505918,173311.0876460768,115000.0
1049,20.0,186641.26585577757,11100.0,177526.0560522696,162895.42864864864,201440.97222222222,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,4.0,7.0,1946.0,2006,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,930.0,930.0,1,2.0,1.0,3,6.0,7,2,4,2010,171367.35477505918,142517.09405940594,84900.0
1050,20.0,186641.26585577757,8993.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2007.0,2007,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1302.0,1302.0,2,3.0,1.0,3,6.0,7,2,8,2007,254032.98770491802,251881.22,176485.0
1051,20.0,186641.26585577757,11175.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2007.0,2007,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1316.0,1316.0,2,3.0,1.0,3,6.0,7,2,10,2007,254032.98770491802,251881.22,200141.0
1052,60.0,186641.26585577757,9500.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,145825.02444444445,132279.94791666666,177573.58892733563,181533.3168032787,203636.7393258427,6.0,6.0,1964.0,1978,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1127.0,1977.0,1,4.0,1.0,2,9.0,7,2,6,2007,171367.35477505918,173311.0876460768,165000.0
1053,20.0,186641.26585577757,8562.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,1,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,6.0,1957.0,2002,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,4,1,122196.89361702128,1526.0,1526.0,1,4.0,1.0,2,7.0,5,2,5,2010,171367.35477505918,173311.0876460768,144500.0
1054,60.0,186641.26585577757,11367.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2002.0,2002,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1091.0,1989.0,2,3.0,1.0,3,7.0,7,2,11,2006,171367.35477505918,173311.0876460768,255000.0
1055,20.0,186641.26585577757,11361.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,5.0,1976.0,1976,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1523.0,1523.0,2,3.0,1.0,2,7.0,7,2,5,2008,143973.2558139535,142517.09405940594,180000.0
1056,120.0,186641.26585577757,7052.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,7.0,5.0,2005.0,2005,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1364.0,1364.0,2,2.0,1.0,3,6.0,7,2,6,2006,171367.35477505918,173311.0876460768,185850.0
1057,60.0,186641.26585577757,17673.5,177526.0560522696,223401.43902439025,176679.91456903127,177358.8269362577,176773.3085106383,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,6.0,1994.0,1994,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,979.0,1850.0,2,3.0,1.0,3,7.0,7,2,1,2009,171367.35477505918,173311.0876460768,248000.0
1058,60.0,186641.26585577757,11308.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,9.0,5.0,2008.0,2008,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,4,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1130.0,2184.0,2,3.0,1.0,4,10.0,7,2,7,2009,171367.35477505918,173311.0876460768,335000.0
1059,50.0,186641.26585577757,11275.0,177526.0560522696,200291.10640495867,220184.57,177358.8269362577,177408.80608365018,1,208419.08823529413,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,6.0,7.0,1932.0,1950,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1096.0,1991.0,1,3.0,1.0,2,7.0,7,2,3,2007,171367.35477505918,173311.0876460768,220000.0
1060,120.0,186641.26585577757,4920.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,275573.5,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,8.0,5.0,2001.0,2001,170094.8115687993,176563.76987447697,217102.38524590165,217920.75833333333,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1338.0,1338.0,2,2.0,1.0,3,6.0,7,2,4,2010,171367.35477505918,173311.0876460768,213500.0
1061,30.0,74528.0,17673.5,130190.5,162895.42864864864,201440.97222222222,177358.8269362577,174008.3174904943,2,100123.78378378379,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,3.0,4.0,1935.0,1950,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,1,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,894.0,894.0,1,2.0,1.0,2,6.0,7,2,8,2008,138780.88888888888,173311.0876460768,81000.0
1062,145.0,125457.08256880734,13600.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,180544.67460317462,177573.58892733563,128432.25806451614,203636.7393258427,5.0,5.0,1900.0,1950,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,131366.67465753425,178375.568627451,2,0,182896.38943028485,1422.0,2337.0,2,4.5,1.0,2,10.0,5,2,9,2007,171367.35477505918,173311.0876460768,90000.0
1063,30.0,125457.08256880734,6000.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,132279.94791666666,177573.58892733563,181533.3168032787,173044.18112947658,6.0,6.0,1925.0,1980,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,3,131366.67465753425,178375.568627451,3,1,182896.38943028485,1103.0,1103.0,1,2.0,1.0,3,5.0,7,2,7,2006,171367.35477505918,173311.0876460768,110500.0
1064,20.0,186641.26585577757,11000.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,6.0,1966.0,1966,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1154.0,1154.0,1,3.0,1.0,2,6.0,7,2,11,2009,171367.35477505918,173311.0876460768,154000.0
1065,60.0,186641.26585577757,14000.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,1,212565.42857142858,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1996.0,1997,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1306.0,2260.0,2,3.0,1.0,3,7.0,7,2,4,2010,171367.35477505918,173311.0876460768,328000.0
1066,60.0,186641.26585577757,7837.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,7.0,1993.0,1994,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,799.0,1571.0,2,3.0,1.0,2,7.0,7,2,5,2009,171367.35477505918,173311.0876460768,178000.0
1067,60.0,186641.26585577757,9760.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,1,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,6.0,1964.0,1964,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,798.0,1611.0,1,4.0,1.0,2,7.0,7,2,6,2008,171367.35477505918,173311.0876460768,167900.0
1068,145.0,125457.08256880734,3964.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,98576.4705882353,180544.67460317462,177573.58892733563,181260.05263157896,203636.7393258427,6.0,4.0,1973.0,1973,170094.8115687993,176563.76987447697,217102.38524590165,217920.75833333333,2,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,1291.0,2521.0,2,4.5,1.0,2,10.0,3,2,6,2006,171367.35477505918,173311.0876460768,151400.0
1069,45.0,186641.26585577757,9600.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,110150.0,5.0,7.0,1949.0,2003,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,893.0,893.0,1,2.0,1.0,3,4.0,7,2,5,2007,171367.35477505918,173311.0876460768,135000.0
1070,20.0,186641.26585577757,10152.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1956.0,1956,206094.0541958042,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1048.0,1048.0,1,3.0,1.0,2,6.0,7,2,6,2007,171367.35477505918,173311.0876460768,135000.0
1071,60.0,186641.26585577757,11700.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,181205.75,177573.58892733563,181533.3168032787,203636.7393258427,6.0,6.0,1968.0,1968,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,829.0,1556.0,1,4.0,1.0,2,8.0,7,2,5,2009,171367.35477505918,173311.0876460768,154000.0
1072,50.0,186641.26585577757,7585.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,132279.94791666666,177573.58892733563,181533.3168032787,142396.44805194804,5.0,3.5,1948.0,1950,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,1,1,122196.89361702128,1002.0,1456.0,1,4.0,1.0,2,7.0,7,1,8,2006,171367.35477505918,173311.0876460768,91500.0
1073,60.0,186641.26585577757,7950.0,177526.0560522696,200291.10640495867,143104.07936507938,177358.8269362577,177408.80608365018,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,6.0,1977.0,1977,206094.0541958042,176563.76987447697,159924.63513513515,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,698.0,1426.0,1,3.0,1.0,2,6.0,7,2,7,2009,171367.35477505918,173311.0876460768,159500.0
1074,20.0,186641.26585577757,8556.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2006.0,2006,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1240.0,1240.0,2,2.0,1.0,3,5.0,7,2,5,2007,171367.35477505918,173311.0876460768,194000.0
1075,70.0,186641.26585577757,13125.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,208419.08823529413,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,6.0,1940.0,1984,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,960.0,1740.0,1,3.0,1.0,2,6.0,7,2,7,2007,210600.0,173311.0876460768,219500.0
1076,50.0,186641.26585577757,10800.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,5.0,7.5,1936.0,1989,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,1096.0,1466.0,2,3.0,1.0,3,7.0,6,2,4,2006,171367.35477505918,173311.0876460768,170000.0
1077,20.0,186641.26585577757,15870.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1969.0,1969,170094.8115687993,176563.76987447697,208407.1941747573,168112.38732394367,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1096.0,1096.0,1,3.0,1.0,2,6.0,7,2,3,2006,171367.35477505918,142517.09405940594,138800.0
1078,120.0,125457.08256880734,4435.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,6.0,5.0,2004.0,2004,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,848.0,848.0,1,1.0,1.0,3,3.0,7,2,5,2006,171367.35477505918,173311.0876460768,155900.0
1079,20.0,186641.26585577757,8775.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1994.0,1994,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,990.0,990.0,1,3.0,1.0,2,5.0,7,2,4,2007,171367.35477505918,173311.0876460768,126000.0
1080,20.0,186641.26585577757,11040.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,7.0,1971.0,2004,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,3,149508.12223974764,178375.568627451,4,1,182896.38943028485,1258.0,1258.0,2,3.0,1.0,3,5.0,7,2,10,2008,143973.2558139535,142517.09405940594,145000.0
1081,20.0,186641.26585577757,7500.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,136793.13513513515,142475.4814814815,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1963.0,1963,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,1,1,182896.38943028485,1040.0,1040.0,1,3.0,1.0,2,5.0,7,2,6,2010,171367.35477505918,173311.0876460768,133000.0
1082,20.0,186641.26585577757,8749.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2002.0,2002,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1459.0,1459.0,2,3.0,1.0,3,6.0,7,2,9,2007,171367.35477505918,173311.0876460768,192000.0
1083,20.0,186641.26585577757,8800.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,6.0,1964.0,1964,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1251.0,1251.0,1,3.0,1.0,2,6.0,7,2,3,2006,171367.35477505918,173311.0876460768,160000.0
1084,60.0,186641.26585577757,13031.0,177526.0560522696,223401.43902439025,176679.91456903127,177358.8269362577,177408.80608365018,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,5.0,1995.0,1996,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,691.0,1498.0,2,3.0,1.0,2,6.0,7,2,7,2006,171367.35477505918,173311.0876460768,187500.0
1085,85.0,186641.26585577757,9069.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,186555.7966101695,180544.67460317462,177573.58892733563,181533.3168032787,135074.48648648648,6.0,6.0,1992.0,1992,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,996.0,996.0,1,2.0,1.0,3,5.0,7,2,4,2010,171367.35477505918,173311.0876460768,147000.0
1086,145.0,125457.08256880734,1974.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,98576.4705882353,180544.67460317462,177573.58892733563,181260.05263157896,203636.7393258427,4.0,5.0,1973.0,1973,170094.8115687993,176563.76987447697,217102.38524590165,217920.75833333333,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,546.0,1092.0,1,3.0,1.0,2,6.0,7,2,5,2010,171367.35477505918,173311.0876460768,83500.0
1087,60.0,213539.5923076923,10574.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2005.0,2006,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1082.0,1953.0,2,3.0,1.0,3,9.0,7,2,5,2009,171367.35477505918,173311.0876460768,252000.0
1088,145.0,125457.08256880734,2522.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,135911.62790697673,203636.7393258427,7.0,5.0,2004.0,2004,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,970.0,1709.0,2,3.0,1.0,3,7.0,3,2,4,2006,171367.35477505918,173311.0876460768,137500.0
1089,120.0,213539.5923076923,3316.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,8.0,5.0,2005.0,2005,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1247.0,1247.0,1,1.0,1.0,3,4.0,7,2,4,2006,171367.35477505918,173311.0876460768,197000.0
1090,90.0,186641.26585577757,8544.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,145825.02444444445,180544.67460317462,177573.58892733563,133541.07692307694,173044.18112947658,3.0,4.0,1950.0,1950,170094.8115687993,176563.76987447697,191693.25,190821.0,2,2,107365.625,92100.0,1,0,122196.89361702128,1040.0,1040.0,2,2.0,1.0,2,6.0,7,2,6,2009,171367.35477505918,173311.0876460768,92900.0
1091,145.0,213539.5923076923,2160.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,135911.62790697673,203636.7393258427,7.0,5.0,1999.0,2000,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,624.0,1252.0,2,2.0,1.0,3,4.0,7,2,3,2008,171367.35477505918,173311.0876460768,160000.0
1092,50.0,186641.26585577757,8400.0,177526.0560522696,162895.42864864864,143104.07936507938,177358.8269362577,174008.3174904943,2,142591.36,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,6.0,5.0,1925.0,1950,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,217630.31607418857,178375.568627451,1,1,182896.38943028485,1390.0,1694.0,2,4.0,1.0,2,7.0,7,2,6,2008,171367.35477505918,173311.0876460768,136500.0
1093,20.0,186641.26585577757,9230.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,145825.02444444445,142475.4814814815,177573.58892733563,181533.3168032787,173044.18112947658,5.0,7.5,1965.0,1998,206094.0541958042,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,1200.0,1200.0,1,1.0,1.0,3,6.0,7,2,10,2006,171367.35477505918,173311.0876460768,146000.0
1094,20.0,186641.26585577757,5868.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,7.0,1956.0,2000,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,936.0,936.0,1,2.0,1.0,2,4.0,7,2,5,2010,171367.35477505918,173311.0876460768,129000.0
1095,20.0,186641.26585577757,9317.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,5.0,2006.0,2006,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,1314.0,1314.0,2,3.0,1.0,3,6.0,7,2,3,2007,171367.35477505918,173311.0876460768,176432.0
